dl_datetime,drug,drug_link
2020-10-14T07:19:56Z,anti-PD-L1/anti-4-1BB bispecific monoclonal antibody GEN1046,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/anti-pd-l1-anti-4-1bb-bispecific-monoclonal-antibody-gen1046
2020-10-14T07:19:56Z,anti-PD-L1/CTLA-4 bispecific antibody KN046,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/anti-pd-l1-ctla-4-bispecific-antibody-kn046
2020-10-14T07:19:56Z,anti-PD-L1/TIM-3 bispecific antibody LY3415244,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/anti-pd-l1-tim-3-bispecific-antibody-ly3415244
2020-10-14T07:19:56Z,anti-PRAME T-cell receptor/anti-CD3 scFv fusion protein IMC-F106C,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/anti-prame-t-cell-receptor-anti-cd3-scfv-fusion-protein-imc-f106c
2020-10-14T07:19:56Z,anti-PRL-3 monoclonal antibody PRL3-zumab,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/anti-prl-3-monoclonal-antibody-prl3-zumab
2020-10-14T07:19:56Z,anti-PSCA fully human monoclonal antibody AGS-1C4D4,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/anti-psca-monoclonal-antibody-ags-1c4d4
2020-10-14T07:19:56Z,anti-PSMA/CD28 bispecific antibody REGN5678,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/anti-psma-cd28-bispecific-antibody-regn5678
2020-10-14T07:19:56Z,anti-PSMA/CD3 bispecific antibody CCW702,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/anti-psma-cd3-bispecific-antibody-ccw702
2020-10-14T07:19:56Z,anti-PSMA/CD3 bispecific antibody JNJ-63898081,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/anti-psma-cd3-bispecific-antibody-jnj-63898081
2020-10-14T07:19:56Z,anti-PSMA/CD3 BiTE antibody AMG 160,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/anti-psma-cd3-bite-antibody-amg-160
2020-10-14T07:19:56Z,anti-PSMA/CD3 BiTE monoclonal antibody MT112,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/pasotuxizumab
2020-10-14T07:19:56Z,anti-PVRIG monoclonal antibody COM701,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/anti-pvrig-monoclonal-antibody-com701
2020-10-14T07:19:56Z,anti-RANKL monoclonal antibody GB-223,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/anti-rankl-monoclonal-antibody-gb-223
2020-10-14T07:19:56Z,anti-ROR1 ADC VLS-101,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/anti-ror1-adc-vls-101
2020-10-14T07:19:56Z,anti-RSPO3 monoclonal antibody OMP-131R10,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/rosmantuzumab
2020-10-14T07:19:56Z,anti-RSV nanobody ALX-0171,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/gontivimab
2020-10-14T07:19:56Z,anti-S15 monoclonal antibody NC318,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/anti-s15-monoclonal-antibody-nc318
2020-10-14T07:19:56Z,antisecretory factor-enriched egg yolk powder supplement,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/antisecretory-factor-enriched-egg-yolk-powder-supplement
2020-10-14T07:19:56Z,antisense oligonucleotide QR-313,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/antisense-oligonucleotide-qr-313
2020-10-14T07:19:56Z,anti-SIRPa monoclonal antibody CC-95251,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/anti-sirpa-monoclonal-antibody-cc-95251
2020-10-14T07:19:56Z,anti-SSTR2/CD3 monoclonal antibody XmAb18087,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/tidutamab
2020-10-14T07:19:56Z,anti-TGF-beta monoclonal antibody SAR-439459,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/anti-tgf-beta-monoclonal-antibody-sar-439459
2020-10-14T07:19:56Z,anti-TIGIT monoclonal antibody OMP-313M32,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/etigilimab
2020-10-14T07:19:56Z,anti-TIM-3 antibody BMS-986258,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/anti-tim-3-antibody-bms-986258
2020-10-14T07:19:56Z,anti-TIM-3 monoclonal antibody BGB-A425,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/anti-tim-3-monoclonal-antibody-bgb-a425
2020-10-14T07:19:56Z,anti-TIM-3 monoclonal antibody INCAGN02390,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/anti-tim-3-monoclonal-antibody-incagn02390
2020-10-14T07:19:56Z,anti-TIM3 monoclonal antibody SHR-1702,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/anti-tim3-monoclonal-antibody-shr-1702
2020-10-14T07:19:56Z,anti-TIM-3 monoclonal antibody Sym023,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/anti-tim-3-monoclonal-antibody-sym023
2020-10-14T07:19:56Z,anti-TIM-3 monoclonal antibody TSR-022,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/cobolimab
2020-10-14T07:19:56Z,anti-TLR2 monoclonal antibody OPN-305,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/tomaralimab
2020-10-14T07:19:56Z,anti-TRAILR2/CDH17 tetravalent bispecific antibody BI 905711,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/anti-trailr2-cdh17-tetravalent-bispecific-antibody-bi-905711
2020-10-14T07:19:56Z,anti-transthyretin siRNA ALN-TTR02,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/patisiran
2020-10-14T07:19:56Z,anti-TROP2 antibody-drug conjugate BAT8003,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/anti-trop2-antibody-drug-conjugate-bat8003
2020-10-14T07:19:56Z,anti-TROP2 antibody-drug conjugate SKB264,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/anti-trop2-antibody-drug-conjugate-skb264
2020-10-14T07:19:56Z,anti-TROP2/DXd antibody-drug conjugate DS-1062a,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/anti-trop2-dxd-antibody-drug-conjugate-ds-1062a
2020-10-14T07:19:56Z,antitumor B key active component-alpha,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/antitumor-b-key-active-component-alpha
2020-10-14T07:19:56Z,anti-TWEAK monoclonal antibody RO5458640,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/anti-tweak-monoclonal-antibody-rg7212
2020-10-14T07:19:56Z,anti-VEGF monoclonal antibody hPV19,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/anti-vegf-monoclonal-antibody-hpv19
2020-10-14T07:19:56Z,anti-VEGFR2 monoclonal antibody HLX06,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/vulinacimab
2020-10-14T07:19:56Z,anti-VEGFR2 monoclonal antibody MSB0254,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/anti-vegfr2-monoclonal-antibody-msb0254
2020-10-14T07:19:56Z,antiviral agent CSJ148,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/anti-human-cytomegalovirus-monoclonal-antibody-combination-csj-148
2020-10-14T07:19:56Z,AO+ Mist,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/topical-ammonia-oxidizing-bacteria-based-probiotic-solution
2020-10-14T07:19:56Z,apadamtase alfa,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/apadamtase-alfa
2020-10-14T07:19:56Z,apatinib,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/rivoceranib-mesylate
2020-10-14T07:19:56Z,APE1/Ref-1 redox inhibitor APX3330,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/ape1-ref-1-redox-inhibitor-apx3330
2020-10-14T07:19:56Z,Aplenzin,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/bupropion-hydrochloride-controlled-release
2020-10-14T07:19:56Z,aprotinin bovine,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/aprotinin
2020-10-14T07:19:56Z,aprutumab ixadotin,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/aprutumab-ixadotin
2020-10-14T07:19:56Z,Aquasol A,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/vitamin-a-compound
2020-10-14T07:19:56Z,ARC fusion protein SL-279252,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/arc-fusion-protein-sl-279252
2020-10-14T07:19:56Z,Archexin,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/archexin
2020-10-14T07:19:56Z,arfolitixorin,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/arfolitixorin
2020-10-14T07:19:56Z,arginase-1 peptide vaccine,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/arginase-1-peptide-vaccine
2020-10-14T07:19:56Z,arginine hydrochloride,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/arginine-hydrochloride
2020-10-14T07:19:56Z,ArginMax,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/l-arginine-korean-ginseng-ginkgo-biloba-damiana-based-supplement
2020-10-14T07:19:56Z,aryl hydrocarbon receptor antagonist BAY2416964,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/aryl-hydrocarbon-receptor-antagonist-bay2416964
2020-10-14T07:19:56Z,asciminib,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/asciminib
2020-10-14T07:19:56Z,Asclera,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/polidocanol
2020-10-14T07:19:56Z,ASK1 inhibitor GS-4997,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/selonsertib
2020-10-14T07:19:56Z,ASP9853,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/inos-dimerization-inhibitor-asp9853
2020-10-14T07:19:56Z,Asparlas,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/calaspargase-pegol-mknl
2020-10-14T07:19:56Z,Aspergum,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/aspirin
2020-10-14T07:19:56Z,astatine At 211 anti-CD38 monoclonal antibody OKT10-B10,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/astatine-at-211-anti-cd38-monoclonal-antibody-okt10-b10
2020-10-14T07:19:56Z,astaxanthin,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/astaxanthin
2020-10-14T07:19:56Z,Atgam,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/horse-anti-thymocyte-globulin
2020-10-14T07:19:56Z,ATN-161,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/alpha-v-beta-1-inhibitor-atn-161
2020-10-14T07:19:56Z,ATR kinase inhibitor BAY1895344,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/atr-kinase-inhibitor-bay1895344
2020-10-14T07:19:56Z,ATR kinase inhibitor M1774,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/atr-kinase-inhibitor-m1774
2020-10-14T07:19:56Z,ATR kinase inhibitor M6620,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/berzosertib
2020-10-14T07:19:56Z,ATR-101,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/mitochondrial-oxidative-phosphorylation-inhibitor-atr-101
2020-10-14T07:19:56Z,Atragen,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/tretinoin-liposome
2020-10-14T07:19:56Z,auranofin,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/anti-csf1r-monoclonal-antibody-imc-cs4
2020-10-14T07:19:56Z,Aurixim,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/rituximab-conjugate-con-4619
2020-10-14T07:19:56Z,aurora A kinase inhibitor LY3295668 erbumine,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/aurora-a-kinase-inhibitor-ly3295668
2020-10-14T07:19:56Z,autologous CISH-inactivated TILs,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/autologous-cish-inactivated-tils
2020-10-14T07:19:56Z,Aurora B kinase inhibitor TAK-901,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/aurora-b-serine-threonine-kinase-inhibitor-tak-901
2020-10-14T07:19:56Z,Aurora kinase A/B inhibitor TT-00420,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/aurora-kinase-a-b-inhibitor-tt-00420
2020-10-14T07:19:56Z,autologous AFP-specific T cell receptor T cells C-TCR055,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/autologous-afp-specific-t-cell-receptor-transduced-t-cells-c-tcr055
2020-10-14T07:19:56Z,autologous AML/dendritic cell fusion vaccine,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/autologous-aml-dendritic-cell-fusion-vaccine
2020-10-14T07:19:56Z,autologous anti-BCMA CAR-T cells IM21,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/autologous-anti-bcma-car-t-cells-im21
2020-10-14T07:19:56Z,autologous anti-BCMA CAR-transduced T cells KITE-585,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/autologous-anti-bcma-car-transduced-t-cells-kite-585
2020-10-14T07:19:56Z,autologous anti-BCMA CD8+ CAR T cells Descartes-11,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/autologous-anti-bcma-cd8-car-t-cells-descartes-11
2020-10-14T07:19:56Z,autologous anti-BCMA-CAR-4-1BB-CD3zeta-expressing CD4+/CD8+ T lymphocytes JCARH125,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/orvacabtagene-autoleucel
2020-10-14T07:19:56Z,autologous anti-BCMA-CAR-4-1BB-CD3zeta-expressing T cells CT053,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/autologous-anti-bcma-car-4-1bb-cd3zeta-expressing-t-cells-ct053
2020-10-14T07:19:56Z,autologous anti-BCMA-CAR-expressing CD4+/CD8+ T lymphocytes FCARH143,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/autologous-anti-bcma-car-expressing-cd4-cd8-t-lymphocytes-fcarh143
2020-10-14T07:19:56Z,autologous anti-BCMA-CAR-mRNA-transfected CD8+ T lymphocytes,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/autologous-anti-bcma-car-mrna-transfected-cd8-t-lymphocytes
2020-10-14T07:19:56Z,autologous anti-BCMA-CAR-TCRz/4-1BB-expressing T lymphocytes CART-BCMA,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/autologous-anti-bcma-car-tcrz-4-1bb-expressing-t-lymphocytes-cart-bcma
2020-10-14T07:19:56Z,autologous anti-CD19 CAR TCR-zeta/4-1BB-transduced T lymphocytes BinD19,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/autologous-anti-cd19-car-tcr-zeta-4-1bb-transduced-t-lymphocytes-bind19
2020-10-14T07:19:56Z,BET inhibitor CC-90010,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/bet-inhibitor-cc-90010
2020-10-14T07:19:56Z,autologous anti-CD19 CAR TCR-zeta/4-1BB-transduced T lymphocytes huCART19,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/autologous-anti-cd19-car-tcr-zeta-4-1bb-transduced-t-lymphocytes-hucart19
2020-10-14T07:19:56Z,autologous anti-CD19 CAR-CD3zeta-4-1BB-expressing T cells,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/autologous-anti-cd19-car-cd3zeta-4-1bb-expressing-t-cells
2020-10-14T07:19:56Z,autologous anti-CD19 CAR-CD3zeta-4-1BB-expressing T cells PZ01,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/autologous-anti-cd19-car-cd3zeta-4-1bb-expressing-t-cells-pz01
2020-10-14T07:19:56Z,autologous anti-CD19 CAR-expressing T lymphocytes CLIC-1901,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/autologous-anti-cd19-car-expressing-t-lymphocytes-clic-1901
2020-10-14T07:19:56Z,autologous anti-CD19 CAR-T cells IM19,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/autologous-anti-cd19-car-t-cells-im19
2020-10-14T07:19:56Z,autologous anti-CD19 CAR-T cells TBI-1501,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/autologous-anti-cd19-car-t-cells-tbi-1501
2020-10-14T07:19:56Z,autologous anti-CD19 chimeric antigen receptor T cells AUTO1,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/autologous-anti-cd19-chimeric-antigen-receptor-t-cells-auto1
2020-10-14T07:19:56Z,autologous anti-CD19 TAC-T cells TAC01-CD19,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/autologous-anti-cd19-tac-t-cells-tac01-cd19
2020-10-14T07:19:56Z,autologous anti-CD19 T-cell receptor T cells ET190L1,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/autologous-anti-cd19-t-cell-receptor-t-cells-et190l1
2020-10-14T07:19:56Z,autologous anti-CD19/CD20 bispecific nanobody-based CAR-T cells,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/autologous-anti-cd19-cd20-bispecific-nanobody-based-car-t-cells
2020-10-14T07:19:56Z,autologous anti-CD19/CD22 CAR-T cells AUTO3,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/autologous-anti-cd19-cd22-car-t-cells-auto3
2020-10-14T07:19:56Z,autologous anti-CD19CAR-HER2t/CD22CAR-EGFRt-expressing T cells,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/autologous-anti-cd19car-her2t-cd22car-egfrt-expressing-t-cells
2020-10-14T07:19:56Z,autologous anti-CD20 CAR transduced CD4/CD8 enriched T cells MB-CART20.1,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/autologous-anti-cd20-car-transduced-cd4-cd8-enriched-t-cells-mb-cart201
2020-10-14T07:19:56Z,autologous anti-CD22 CAR-4-1BB-TCRz-transduced T lymphocytes CART22-65s,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/autologous-anti-cd22-car-4-1bb-tcrz-transduced-t-lymphocytes-cart22-65s
2020-10-14T07:19:56Z,autologous anti-CD38 A2 CAR2-expressing T cells,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/autologous-anti-cd38-a2-car2-expressing-t-cells
2020-10-14T07:19:56Z,autologous anti-CD7 CAR/28zeta CRISPR-edited T lymphocytes,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/autologous-anti-cd7-car-28zeta-crispr-edited-t-lymphocytes
2020-10-14T07:19:56Z,autologous anti-Claudin18.2-transduced T lymphocytes,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/autologous-anti-claudin182-transduced-t-lymphocytes-ct041
2020-10-14T07:19:56Z,autologous anti-EGFR CAR-transduced CXCR 5-modified T lymphocytes,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/autologous-anti-egfr-car-transduced-cxcr-5-modified-t-lymphocytes
2020-10-14T07:19:56Z,autologous anti-EGFRvIII 4SCAR-IgT cells,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/autologous-anti-egfrviii-4scar-igt-cells
2020-10-14T07:19:56Z,autologous anti-FLT3 CAR T cells AMG 553,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/autologous-anti-flt3-car-t-cells-amg-553
2020-10-14T07:19:56Z,autologous anti-GD2CAR-CD28-CD3zeta-IL-15-expressing natural killer T cells,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/autologous-anti-gd2car-cd28-cd3zeta-il-15-expressing-natural-killer-t-cells
2020-10-14T07:19:56Z,autologous anti-HLA-A*02/AFP TCRm-expressing T cells ET140202,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/autologous-anti-hla-a02-afp-tcrm-expressing-t-cells-et140202
2020-10-14T07:19:56Z,autologous anti-HLA-A*0201/AFP CAR-T cells ET1402L1,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/autologous-anti-hla-a0201-afp-car-t-cells-et1402l1
2020-10-14T07:19:56Z,autologous anti-ICAM-1-CAR-CD28-4-1BB-CD3zeta-expressing T cells AIC100,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/autologous-anti-icam-1-car-cd28-4-1bb-cd3zeta-expressing-t-cells-aic100
2020-10-14T07:19:56Z,autologous anti-mesothelin CAR-CD3zeta-4-1-BB-expressing T cells,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/autologous-anti-mesothelin-car-cd3zeta-4-1-bb-expressing-t-cells
2020-10-14T07:19:56Z,autologous anti-MUC1*-CAR-4-1BB-CD3zeta-expressing T lymphocytes,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/autologous-anti-muc1-car-4-1bb-cd3zeta-expressing-t-lymphocytes
2020-10-14T07:19:56Z,autologous anti-Muc1/CD33/CD38/CD56/CD123 gene-engineered CAR-T cells,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/autologous-anti-muc1-cd33-cd38-cd56-cd123-gene-engineered-car-t-cells
2020-10-14T07:19:56Z,autologous anti-NY-ESO-1 mTCR retroviral vector-transduced PBLs,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/autologous-anti-ny-eso-1-mtcr-retroviral-vector-transduced-pbls
2020-10-14T07:19:56Z,autologous anti-NY-ESO-1/LAGE-1 TCR-transduced c259 T lymphocytes GSK3377794,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/786186
2020-10-14T07:19:56Z,autologous anti-PD-1 antibody-activated tumor-infiltrating lymphocytes,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/autologous-anti-pd-1-antibody-activated-tumor-infiltrating-lymphocytes
2020-10-14T07:19:56Z,autologous anti-PSCA-CAR-4-1BB/TCRzeta-CD19t-expressing T lymphocytes,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/autologous-anti-psca-car-4-1bb-tcrzeta-cd19t-expressing-t-lymphocytes
2020-10-14T07:19:56Z,autologous anti-PSMA gene-modified T-cells,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/autologous-anti-psma-gene-modified-t-lymphocytes
2020-10-14T07:19:56Z,autologous anti-SLAMF7 CAR-expressing T cells,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/autologous-anti-slamf7-car-expressing-t-cells
2020-10-14T07:19:56Z,autologous AXL-targeted CAR-T cells CCT301-38,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/autologous-axl-targeted-car-t-cells-cct301-38
2020-10-14T07:19:56Z,autologous B-cell/monocyte-presenting HER2/neu antigen vaccine BVAC-B,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/autologous-b-cell-monocyte-presenting-her2-neu-antigen-vaccine-bvac-b
2020-10-14T07:19:56Z,autologous BCMA/TACI-targeted CAR T cells AUTO2,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/autologous-bcma-taci-targeted-car-t-cells-auto2
2020-10-14T07:19:56Z,danvatirsen,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/danvatirsen
2020-10-14T07:19:56Z,autologous BCMA-4-1BBz-targeted CAR T cells,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/autologous-bcma-4-1bbz-targeted-car-t-cells
2020-10-14T07:19:56Z,autologous BCMA-targeted CAR T cells LCAR-B4822M,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/autologous-bcma-targeted-car-t-cells-lcar-b4822m
2020-10-14T07:19:56Z,autologous BCMA-targeted CAR-T cells CC-98633,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/autologous-bcma-targeted-car-t-cells-cc-98633
2020-10-14T07:19:56Z,autologous beta-A(T87Q)-globin gene-transduced CD34-positive cells,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/betibeglogene-autotemcel
2020-10-14T07:19:56Z,autologous bi-epitope BCMA-targeted CAR T cells JNJ-68284528,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/ciltacabtagene-autoleucel
2020-10-14T07:19:56Z,autologous bispecific CD19/CD22-targeted CAR-T cells GC022F,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/autologous-bispecific-cd19-cd22-targeted-car-t-cells-gc022
2020-10-14T07:19:56Z,autologous CAR-mbIL15-safety switch T cells PRGN-3006,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/autologous-car-mbil15-safety-switch-t-cells-prgn-3006
2020-10-14T07:19:56Z,autologous CCR4-CD30CAR-CD28-CD3zeta-expressing T lymphocytes,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/autologous-ccr4-cd30car-cd28-cd3zeta-expressing-t-lymphocytes
2020-10-14T07:19:56Z,autologous CD123-4SCAR-expressing T cells 4SCAR123,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/autologous-cd123-4scar-expressing-t-cells-4scar123
2020-10-14T07:19:56Z,autologous CD123CAR-CD28-CD3zeta-EGFRt-expressing T lymphocytes MB-102,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/autologous-cd123car-cd28-cd3zeta-egfrt-expressing-t-lymphocytes-mb-102
2020-10-14T07:19:56Z,autologous CD138-specific CAR T cells,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/autologous-cd138-specific-car-t-cells
2020-10-14T07:19:56Z,autologous CD19 CAR-expressing CD4+/CD8+ T cells MB-CART19.1,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/autologous-cd19-car-expressing-cd4-cd8-t-cells-mb-cart191
2020-10-14T07:19:56Z,autologous CD19/PD-1 bispecific CAR-T cells,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/autologous-cd19-pd-1-bispecific-car-t-cells
2020-10-14T07:19:56Z,autologous CD19CAR-CD28-CD137/CD27/CD3zeta-iCasp9-expressing T lymphocytes,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/autologous-cd19car-cd28-cd137-cd27-cd3zeta-icasp9-expressing-t-lymphocytes
2020-10-14T07:19:56Z,autologous CD19-CD8-CD28-CD3zeta-CAR-mbIL15-HER1t T cells,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/autologous-cd19-cd8-cd28-cd3zeta-car-mbil15-her1t-t-cells
2020-10-14T07:19:56Z,autologous CD19-targeted CAR T cells JWCAR029,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/autologous-cd19-targeted-car-t-cells-jwcar029
2020-10-14T07:19:56Z,autologous CD19-targeted CAR-T cells GC007F,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/autologous-cd19-targeted-car-t-cells-gc007f
2020-10-14T07:19:56Z,autologous CD20-4SCAR-expressing T cells 4SCAR20,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/rfc4-gene
2020-10-14T07:19:56Z,autologous CD22-4SCAR-expressing T cells 4SCAR22,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/autologous-cd22-4scar-expressing-t-cells-4scar22
2020-10-14T07:19:56Z,autologous CD30CAR-CD28-CD3zeta-expressing T lymphocytes,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/autologous-cd30car-cd28-cd3zeta-expressing-t-lymphocytes
2020-10-14T07:19:56Z,autologous CD34+-enriched HSPCs transduced with VSV-G encoding IFN-a2,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/allogeneic-adipose-derived-mesenchymal-stem-cells
2020-10-14T07:19:56Z,autologous CD34-positive peripheral blood stem cells,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/autologous-cd34-positive-peripheral-blood-stem-cells
2020-10-14T07:19:56Z,autologous CD38-4SCAR-expressing T cells 4SCAR38,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/autologous-cd38-4scar-expressing-t-cells-4scar38
2020-10-14T07:19:56Z,autologous CD4+/CD8+ EGFR806 specific 4-1BB-CD3zeta-EGFRt-expressing CAR T cells,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/anti-cd22-adc-trph-222
2020-10-14T07:19:56Z,autologous CD5-specific CAR-28 zeta CAR T cells,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/autologous-cd5-specific-car-28-zeta-car-t-cells
