routine_id,missing_drug,apr_generic_name,apr_investigative_flag,cdg_common_generic_name,notes,fact,apr_generic_name_longest_word_exact,apr_generic_name_longest_word_left_join_status,apr_generic_name_longest_word_left_join,processing_type,concept
45,EPACADOSTAT,EPACADOSTAT,Y,EPACADOSTAT (INCB024360),NA,NA,NA,NA,NA,CDG_COMMON_GENERIC_NAME Words Frequency Rank1,EPACADOSTAT
45,EPACADOSTAT,EPACADOSTAT,Y,EPACADOSTAT (INCB024360),NA,NA,NA,NA,NA,CDG_COMMON_GENERIC_NAME Words Frequency Rank2,INCB024360
45,EPACADOSTAT,EPACADOSTAT,Y,EPACADOSTAT (INCB024360),NA,NA,NA,NA,NA,CDG_COMMON_GENERIC_NAME Words Length Rank1,EPACADOSTAT
45,EPACADOSTAT,EPACADOSTAT,Y,EPACADOSTAT (INCB024360),NA,NA,NA,NA,NA,CDG_COMMON_GENERIC_NAME Words Length Rank3,INCB024360
45,EPACADOSTAT,EPACADOSTAT,Y,EPACADOSTAT (INCB024360),NA,NA,NA,NA,NA,CDG_COMMON_GENERIC_NAME Words,INCB024360
46,GANETESPIB,GANETESPIB,Y,GANETESPIB (STA-9090),NA,NA,NA,Complete,Ganetespib: [V] [N] 35803092 Ganetespib [HemOnc 240] [Drug] [Component],APR_GENERIC_NAME Words,GANETESPIB
46,GANETESPIB,GANETESPIB,Y,GANETESPIB (STA-9090),NA,NA,NA,Complete,Ganetespib: [V] [N] 35803092 Ganetespib [HemOnc 240] [Drug] [Component],APR_GENERIC_NAME Words Unique,GANETESPIB
46,GANETESPIB,GANETESPIB,Y,GANETESPIB (STA-9090),NA,NA,NA,Complete,Ganetespib: [V] [N] 35803092 Ganetespib [HemOnc 240] [Drug] [Component],APR_GENERIC_NAME Longest Word,GANETESPIB
46,GANETESPIB,GANETESPIB,Y,GANETESPIB (STA-9090),NA,NA,NA,Complete,Ganetespib: [V] [N] 35803092 Ganetespib [HemOnc 240] [Drug] [Component],APR_GENERIC_NAME Words Frequency Rank1,GANETESPIB
46,GANETESPIB,GANETESPIB,Y,GANETESPIB (STA-9090),NA,NA,NA,Complete,Ganetespib: [V] [N] 35803092 Ganetespib [HemOnc 240] [Drug] [Component],APR_GENERIC_NAME Words Length Rank1,GANETESPIB
46,GANETESPIB,GANETESPIB,Y,GANETESPIB (STA-9090),NA,NA,NA,Complete,Ganetespib: [V] [N] 35803092 Ganetespib [HemOnc 240] [Drug] [Component],CDG_COMMON_GENERIC_NAME Words,GANETESPIB
46,GANETESPIB,GANETESPIB,Y,GANETESPIB (STA-9090),NA,NA,NA,Complete,Ganetespib: [V] [N] 35803092 Ganetespib [HemOnc 240] [Drug] [Component],CDG_COMMON_GENERIC_NAME Front of Parentheses,GANETESPIB
46,GANETESPIB,GANETESPIB,Y,GANETESPIB (STA-9090),NA,NA,NA,Complete,Ganetespib: [V] [N] 35803092 Ganetespib [HemOnc 240] [Drug] [Component],CDG_COMMON_GENERIC_NAME Inside Parentheses,STA-9090
46,GANETESPIB,GANETESPIB,Y,GANETESPIB (STA-9090),NA,NA,NA,Complete,Ganetespib: [V] [N] 35803092 Ganetespib [HemOnc 240] [Drug] [Component],CDG_COMMON_GENERIC_NAME Words Unique,GANETESPIB
46,GANETESPIB,GANETESPIB,Y,GANETESPIB (STA-9090),NA,NA,NA,Complete,Ganetespib: [V] [N] 35803092 Ganetespib [HemOnc 240] [Drug] [Component],CDG_COMMON_GENERIC_NAME Longest Word,GANETESPIB
46,GANETESPIB,GANETESPIB,Y,GANETESPIB (STA-9090),NA,NA,NA,Complete,Ganetespib: [V] [N] 35803092 Ganetespib [HemOnc 240] [Drug] [Component],CDG_COMMON_GENERIC_NAME Words Frequency Rank1,GANETESPIB
46,GANETESPIB,GANETESPIB,Y,GANETESPIB (STA-9090),NA,NA,NA,Complete,Ganetespib: [V] [N] 35803092 Ganetespib [HemOnc 240] [Drug] [Component],CDG_COMMON_GENERIC_NAME Words Length Rank1,GANETESPIB
46,GANETESPIB,GANETESPIB,Y,GANETESPIB (STA-9090),NA,NA,NA,Complete,Ganetespib: [V] [N] 35803092 Ganetespib [HemOnc 240] [Drug] [Component],CDG_COMMON_GENERIC_NAME Words,STA-9090
66,LY3023414,LY3023414,Y,LY3023414,NA,NA,NA,NA,NA,APR_GENERIC_NAME Longest Word,LY3023414
46,GANETESPIB,GANETESPIB,Y,GANETESPIB (STA-9090),NA,NA,NA,Complete,Ganetespib: [V] [N] 35803092 Ganetespib [HemOnc 240] [Drug] [Component],CDG_COMMON_GENERIC_NAME Words Unique,STA-9090
46,GANETESPIB,GANETESPIB,Y,GANETESPIB (STA-9090),NA,NA,NA,Complete,Ganetespib: [V] [N] 35803092 Ganetespib [HemOnc 240] [Drug] [Component],CDG_COMMON_GENERIC_NAME Words Frequency Rank2,STA-9090
46,GANETESPIB,GANETESPIB,Y,GANETESPIB (STA-9090),NA,NA,NA,Complete,Ganetespib: [V] [N] 35803092 Ganetespib [HemOnc 240] [Drug] [Component],CDG_COMMON_GENERIC_NAME Words Length Rank2,STA-9090
49,GSK2849330,GSK2849330,Y,GSK2849330,NA,NA,NA,NA,NA,APR_GENERIC_NAME Words,GSK2849330
49,GSK2849330,GSK2849330,Y,GSK2849330,NA,NA,NA,NA,NA,APR_GENERIC_NAME Words Unique,GSK2849330
49,GSK2849330,GSK2849330,Y,GSK2849330,NA,NA,NA,NA,NA,APR_GENERIC_NAME Longest Word,GSK2849330
49,GSK2849330,GSK2849330,Y,GSK2849330,NA,NA,NA,NA,NA,APR_GENERIC_NAME Words Frequency Rank1,GSK2849330
49,GSK2849330,GSK2849330,Y,GSK2849330,NA,NA,NA,NA,NA,APR_GENERIC_NAME Words Length Rank1,GSK2849330
49,GSK2849330,GSK2849330,Y,GSK2849330,NA,NA,NA,NA,NA,CDG_COMMON_GENERIC_NAME Words,GSK2849330
49,GSK2849330,GSK2849330,Y,GSK2849330,NA,NA,NA,NA,NA,CDG_COMMON_GENERIC_NAME Words Unique,GSK2849330
49,GSK2849330,GSK2849330,Y,GSK2849330,NA,NA,NA,NA,NA,CDG_COMMON_GENERIC_NAME Longest Word,GSK2849330
49,GSK2849330,GSK2849330,Y,GSK2849330,NA,NA,NA,NA,NA,CDG_COMMON_GENERIC_NAME Words Frequency Rank1,GSK2849330
49,GSK2849330,GSK2849330,Y,GSK2849330,NA,NA,NA,NA,NA,CDG_COMMON_GENERIC_NAME Words Length Rank1,GSK2849330
50,GUADECITABINE,GUADECITABINE,Y,GUADECITABINE (SGI-110),NA,NA,NA,Complete,Guadecitabine: [V] [N] 35803102 Guadecitabine [HemOnc 252] [Drug] [Component],APR_GENERIC_NAME Words,GUADECITABINE
50,GUADECITABINE,GUADECITABINE,Y,GUADECITABINE (SGI-110),NA,NA,NA,Complete,Guadecitabine: [V] [N] 35803102 Guadecitabine [HemOnc 252] [Drug] [Component],APR_GENERIC_NAME Words Unique,GUADECITABINE
50,GUADECITABINE,GUADECITABINE,Y,GUADECITABINE (SGI-110),NA,NA,NA,Complete,Guadecitabine: [V] [N] 35803102 Guadecitabine [HemOnc 252] [Drug] [Component],APR_GENERIC_NAME Longest Word,GUADECITABINE
50,GUADECITABINE,GUADECITABINE,Y,GUADECITABINE (SGI-110),NA,NA,NA,Complete,Guadecitabine: [V] [N] 35803102 Guadecitabine [HemOnc 252] [Drug] [Component],APR_GENERIC_NAME Words Frequency Rank1,GUADECITABINE
50,GUADECITABINE,GUADECITABINE,Y,GUADECITABINE (SGI-110),NA,NA,NA,Complete,Guadecitabine: [V] [N] 35803102 Guadecitabine [HemOnc 252] [Drug] [Component],APR_GENERIC_NAME Words Length Rank1,GUADECITABINE
50,GUADECITABINE,GUADECITABINE,Y,GUADECITABINE (SGI-110),NA,NA,NA,Complete,Guadecitabine: [V] [N] 35803102 Guadecitabine [HemOnc 252] [Drug] [Component],CDG_COMMON_GENERIC_NAME Words,GUADECITABINE
50,GUADECITABINE,GUADECITABINE,Y,GUADECITABINE (SGI-110),NA,NA,NA,Complete,Guadecitabine: [V] [N] 35803102 Guadecitabine [HemOnc 252] [Drug] [Component],CDG_COMMON_GENERIC_NAME Front of Parentheses,GUADECITABINE
50,GUADECITABINE,GUADECITABINE,Y,GUADECITABINE (SGI-110),NA,NA,NA,Complete,Guadecitabine: [V] [N] 35803102 Guadecitabine [HemOnc 252] [Drug] [Component],CDG_COMMON_GENERIC_NAME Inside Parentheses,SGI-110
50,GUADECITABINE,GUADECITABINE,Y,GUADECITABINE (SGI-110),NA,NA,NA,Complete,Guadecitabine: [V] [N] 35803102 Guadecitabine [HemOnc 252] [Drug] [Component],CDG_COMMON_GENERIC_NAME Words Unique,GUADECITABINE
50,GUADECITABINE,GUADECITABINE,Y,GUADECITABINE (SGI-110),NA,NA,NA,Complete,Guadecitabine: [V] [N] 35803102 Guadecitabine [HemOnc 252] [Drug] [Component],CDG_COMMON_GENERIC_NAME Longest Word,GUADECITABINE
50,GUADECITABINE,GUADECITABINE,Y,GUADECITABINE (SGI-110),NA,NA,NA,Complete,Guadecitabine: [V] [N] 35803102 Guadecitabine [HemOnc 252] [Drug] [Component],CDG_COMMON_GENERIC_NAME Words Frequency Rank1,GUADECITABINE
50,GUADECITABINE,GUADECITABINE,Y,GUADECITABINE (SGI-110),NA,NA,NA,Complete,Guadecitabine: [V] [N] 35803102 Guadecitabine [HemOnc 252] [Drug] [Component],CDG_COMMON_GENERIC_NAME Words Length Rank1,GUADECITABINE
50,GUADECITABINE,GUADECITABINE,Y,GUADECITABINE (SGI-110),NA,NA,NA,Complete,Guadecitabine: [V] [N] 35803102 Guadecitabine [HemOnc 252] [Drug] [Component],CDG_COMMON_GENERIC_NAME Words,SGI-110
50,GUADECITABINE,GUADECITABINE,Y,GUADECITABINE (SGI-110),NA,NA,NA,Complete,Guadecitabine: [V] [N] 35803102 Guadecitabine [HemOnc 252] [Drug] [Component],CDG_COMMON_GENERIC_NAME Words Unique,SGI-110
50,GUADECITABINE,GUADECITABINE,Y,GUADECITABINE (SGI-110),NA,NA,NA,Complete,Guadecitabine: [V] [N] 35803102 Guadecitabine [HemOnc 252] [Drug] [Component],CDG_COMMON_GENERIC_NAME Words Frequency Rank2,SGI-110
50,GUADECITABINE,GUADECITABINE,Y,GUADECITABINE (SGI-110),NA,NA,NA,Complete,Guadecitabine: [V] [N] 35803102 Guadecitabine [HemOnc 252] [Drug] [Component],CDG_COMMON_GENERIC_NAME Words Length Rank2,SGI-110
51,HER ADC ZW49,ZW49,Y,ZW49,generic name diff than missing_drug,NA,NA,NA,NA,APR_GENERIC_NAME Words,ZW49
51,HER ADC ZW49,ZW49,Y,ZW49,generic name diff than missing_drug,NA,NA,NA,NA,APR_GENERIC_NAME Words Unique,ZW49
51,HER ADC ZW49,ZW49,Y,ZW49,generic name diff than missing_drug,NA,NA,NA,NA,APR_GENERIC_NAME Longest Word,ZW49
51,HER ADC ZW49,ZW49,Y,ZW49,generic name diff than missing_drug,NA,NA,NA,NA,APR_GENERIC_NAME Words Frequency Rank1,ZW49
51,HER ADC ZW49,ZW49,Y,ZW49,generic name diff than missing_drug,NA,NA,NA,NA,APR_GENERIC_NAME Words Length Rank1,ZW49
51,HER ADC ZW49,ZW49,Y,ZW49,generic name diff than missing_drug,NA,NA,NA,NA,CDG_COMMON_GENERIC_NAME Words,ZW49
51,HER ADC ZW49,ZW49,Y,ZW49,generic name diff than missing_drug,NA,NA,NA,NA,CDG_COMMON_GENERIC_NAME Words Unique,ZW49
51,HER ADC ZW49,ZW49,Y,ZW49,generic name diff than missing_drug,NA,NA,NA,NA,CDG_COMMON_GENERIC_NAME Longest Word,ZW49
51,HER ADC ZW49,ZW49,Y,ZW49,generic name diff than missing_drug,NA,NA,NA,NA,CDG_COMMON_GENERIC_NAME Words Frequency Rank1,ZW49
51,HER ADC ZW49,ZW49,Y,ZW49,generic name diff than missing_drug,NA,NA,NA,NA,CDG_COMMON_GENERIC_NAME Words Length Rank1,ZW49
52,HTI-1066,HTI-1066,Y,HTI-1066,NA,NA,NA,NA,NA,APR_GENERIC_NAME Words,HTI-1066
52,HTI-1066,HTI-1066,Y,HTI-1066,NA,NA,NA,NA,NA,APR_GENERIC_NAME Words Unique,HTI-1066
52,HTI-1066,HTI-1066,Y,HTI-1066,NA,NA,NA,NA,NA,APR_GENERIC_NAME Longest Word,HTI-1066
52,HTI-1066,HTI-1066,Y,HTI-1066,NA,NA,NA,NA,NA,APR_GENERIC_NAME Words Frequency Rank1,HTI-1066
52,HTI-1066,HTI-1066,Y,HTI-1066,NA,NA,NA,NA,NA,APR_GENERIC_NAME Words Length Rank1,HTI-1066
52,HTI-1066,HTI-1066,Y,HTI-1066,NA,NA,NA,NA,NA,CDG_COMMON_GENERIC_NAME Words,HTI-1066
52,HTI-1066,HTI-1066,Y,HTI-1066,NA,NA,NA,NA,NA,CDG_COMMON_GENERIC_NAME Words Unique,HTI-1066
52,HTI-1066,HTI-1066,Y,HTI-1066,NA,NA,NA,NA,NA,CDG_COMMON_GENERIC_NAME Longest Word,HTI-1066
52,HTI-1066,HTI-1066,Y,HTI-1066,NA,NA,NA,NA,NA,CDG_COMMON_GENERIC_NAME Words Frequency Rank1,HTI-1066
52,HTI-1066,HTI-1066,Y,HTI-1066,NA,NA,NA,NA,NA,CDG_COMMON_GENERIC_NAME Words Length Rank1,HTI-1066
54,INCAGN01876,INCAGN01876,Y,INCAGN01876,NA,NA,NA,NA,NA,APR_GENERIC_NAME Words,INCAGN01876
54,INCAGN01876,INCAGN01876,Y,INCAGN01876,NA,NA,NA,NA,NA,APR_GENERIC_NAME Words Unique,INCAGN01876
54,INCAGN01876,INCAGN01876,Y,INCAGN01876,NA,NA,NA,NA,NA,APR_GENERIC_NAME Longest Word,INCAGN01876
54,INCAGN01876,INCAGN01876,Y,INCAGN01876,NA,NA,NA,NA,NA,APR_GENERIC_NAME Words Frequency Rank1,INCAGN01876
54,INCAGN01876,INCAGN01876,Y,INCAGN01876,NA,NA,NA,NA,NA,APR_GENERIC_NAME Words Length Rank1,INCAGN01876
54,INCAGN01876,INCAGN01876,Y,INCAGN01876,NA,NA,NA,NA,NA,CDG_COMMON_GENERIC_NAME Words,INCAGN01876
54,INCAGN01876,INCAGN01876,Y,INCAGN01876,NA,NA,NA,NA,NA,CDG_COMMON_GENERIC_NAME Words Unique,INCAGN01876
54,INCAGN01876,INCAGN01876,Y,INCAGN01876,NA,NA,NA,NA,NA,CDG_COMMON_GENERIC_NAME Longest Word,INCAGN01876
54,INCAGN01876,INCAGN01876,Y,INCAGN01876,NA,NA,NA,NA,NA,CDG_COMMON_GENERIC_NAME Words Frequency Rank1,INCAGN01876
54,INCAGN01876,INCAGN01876,Y,INCAGN01876,NA,NA,NA,NA,NA,CDG_COMMON_GENERIC_NAME Words Length Rank1,INCAGN01876
55,INCB024360,INCB024360,Y,EPACADOSTAT (INCB024360),NA,NA,NA,NA,NA,APR_GENERIC_NAME Words,INCB024360
55,INCB024360,INCB024360,Y,EPACADOSTAT (INCB024360),NA,NA,NA,NA,NA,APR_GENERIC_NAME Words Unique,INCB024360
55,INCB024360,INCB024360,Y,EPACADOSTAT (INCB024360),NA,NA,NA,NA,NA,APR_GENERIC_NAME Longest Word,INCB024360
55,INCB024360,INCB024360,Y,EPACADOSTAT (INCB024360),NA,NA,NA,NA,NA,APR_GENERIC_NAME Words Frequency Rank1,INCB024360
55,INCB024360,INCB024360,Y,EPACADOSTAT (INCB024360),NA,NA,NA,NA,NA,APR_GENERIC_NAME Words Length Rank1,INCB024360
55,INCB024360,INCB024360,Y,EPACADOSTAT (INCB024360),NA,NA,NA,NA,NA,CDG_COMMON_GENERIC_NAME Words,EPACADOSTAT
55,INCB024360,INCB024360,Y,EPACADOSTAT (INCB024360),NA,NA,NA,NA,NA,CDG_COMMON_GENERIC_NAME Front of Parentheses,EPACADOSTAT
55,INCB024360,INCB024360,Y,EPACADOSTAT (INCB024360),NA,NA,NA,NA,NA,CDG_COMMON_GENERIC_NAME Inside Parentheses,INCB024360
55,INCB024360,INCB024360,Y,EPACADOSTAT (INCB024360),NA,NA,NA,NA,NA,CDG_COMMON_GENERIC_NAME Longest Word,EPACADOSTAT
55,INCB024360,INCB024360,Y,EPACADOSTAT (INCB024360),NA,NA,NA,NA,NA,CDG_COMMON_GENERIC_NAME Words Frequency Rank3,EPACADOSTAT
55,INCB024360,INCB024360,Y,EPACADOSTAT (INCB024360),NA,NA,NA,NA,NA,CDG_COMMON_GENERIC_NAME Words Frequency Rank4,INCB024360
55,INCB024360,INCB024360,Y,EPACADOSTAT (INCB024360),NA,NA,NA,NA,NA,CDG_COMMON_GENERIC_NAME Words Length Rank2,EPACADOSTAT
55,INCB024360,INCB024360,Y,EPACADOSTAT (INCB024360),NA,NA,NA,NA,NA,CDG_COMMON_GENERIC_NAME Words Length Rank4,INCB024360
55,INCB024360,INCB024360,Y,EPACADOSTAT (INCB024360),NA,NA,NA,NA,NA,CDG_COMMON_GENERIC_NAME Words,INCB024360
57,INTERFERON ALPHA-2B,INTERFERON ALFA-2B,Y,INTERFERON ALFA-2B,typo,NA,NA,Complete,"interferon: [V] [C] 21603589 interferon; ophthalmic [ATC S01AD05] [Drug] [ATC 5th]
Interferon: [V] [C] 35807397 Interferon [HemOnc 45833] [Drug] [Component Class]",APR_GENERIC_NAME Words,INTERFERON
57,INTERFERON ALPHA-2B,INTERFERON ALFA-2B,Y,INTERFERON ALFA-2B,typo,NA,NA,Complete,"interferon: [V] [C] 21603589 interferon; ophthalmic [ATC S01AD05] [Drug] [ATC 5th]
Interferon: [V] [C] 35807397 Interferon [HemOnc 45833] [Drug] [Component Class]",APR_GENERIC_NAME Longest Word,INTERFERON
57,INTERFERON ALPHA-2B,INTERFERON ALFA-2B,Y,INTERFERON ALFA-2B,typo,NA,NA,Complete,"interferon: [V] [C] 21603589 interferon; ophthalmic [ATC S01AD05] [Drug] [ATC 5th]
Interferon: [V] [C] 35807397 Interferon [HemOnc 45833] [Drug] [Component Class]",APR_GENERIC_NAME Words Frequency Rank1,INTERFERON
57,INTERFERON ALPHA-2B,INTERFERON ALFA-2B,Y,INTERFERON ALFA-2B,typo,NA,NA,Complete,"interferon: [V] [C] 21603589 interferon; ophthalmic [ATC S01AD05] [Drug] [ATC 5th]
Interferon: [V] [C] 35807397 Interferon [HemOnc 45833] [Drug] [Component Class]",APR_GENERIC_NAME Words Frequency Rank2,ALFA-2B
63,LURBINECTEDIN,LURBINECTEDIN,N,LURBINECTEDIN (PM01183),NA,NA,NA,NA,NA,APR_GENERIC_NAME Words Frequency Rank1,LURBINECTEDIN
57,INTERFERON ALPHA-2B,INTERFERON ALFA-2B,Y,INTERFERON ALFA-2B,typo,NA,NA,Complete,"interferon: [V] [C] 21603589 interferon; ophthalmic [ATC S01AD05] [Drug] [ATC 5th]
Interferon: [V] [C] 35807397 Interferon [HemOnc 45833] [Drug] [Component Class]",APR_GENERIC_NAME Words Length Rank1,INTERFERON
57,INTERFERON ALPHA-2B,INTERFERON ALFA-2B,Y,INTERFERON ALFA-2B,typo,NA,NA,Complete,"interferon: [V] [C] 21603589 interferon; ophthalmic [ATC S01AD05] [Drug] [ATC 5th]
Interferon: [V] [C] 35807397 Interferon [HemOnc 45833] [Drug] [Component Class]",APR_GENERIC_NAME Words Length Rank3,ALFA-2B
57,INTERFERON ALPHA-2B,INTERFERON ALFA-2B,Y,INTERFERON ALFA-2B,typo,NA,NA,Complete,"interferon: [V] [C] 21603589 interferon; ophthalmic [ATC S01AD05] [Drug] [ATC 5th]
Interferon: [V] [C] 35807397 Interferon [HemOnc 45833] [Drug] [Component Class]",CDG_COMMON_GENERIC_NAME Words,INTERFERON
57,INTERFERON ALPHA-2B,INTERFERON ALFA-2B,Y,INTERFERON ALFA-2B,typo,NA,NA,Complete,"interferon: [V] [C] 21603589 interferon; ophthalmic [ATC S01AD05] [Drug] [ATC 5th]
Interferon: [V] [C] 35807397 Interferon [HemOnc 45833] [Drug] [Component Class]",CDG_COMMON_GENERIC_NAME Longest Word,INTERFERON
57,INTERFERON ALPHA-2B,INTERFERON ALFA-2B,Y,INTERFERON ALFA-2B,typo,NA,NA,Complete,"interferon: [V] [C] 21603589 interferon; ophthalmic [ATC S01AD05] [Drug] [ATC 5th]
Interferon: [V] [C] 35807397 Interferon [HemOnc 45833] [Drug] [Component Class]",CDG_COMMON_GENERIC_NAME Words Frequency Rank1,INTERFERON
57,INTERFERON ALPHA-2B,INTERFERON ALFA-2B,Y,INTERFERON ALFA-2B,typo,NA,NA,Complete,"interferon: [V] [C] 21603589 interferon; ophthalmic [ATC S01AD05] [Drug] [ATC 5th]
Interferon: [V] [C] 35807397 Interferon [HemOnc 45833] [Drug] [Component Class]",CDG_COMMON_GENERIC_NAME Words Frequency Rank2,ALFA-2B
57,INTERFERON ALPHA-2B,INTERFERON ALFA-2B,Y,INTERFERON ALFA-2B,typo,NA,NA,Complete,"interferon: [V] [C] 21603589 interferon; ophthalmic [ATC S01AD05] [Drug] [ATC 5th]
Interferon: [V] [C] 35807397 Interferon [HemOnc 45833] [Drug] [Component Class]",CDG_COMMON_GENERIC_NAME Words Length Rank1,INTERFERON
57,INTERFERON ALPHA-2B,INTERFERON ALFA-2B,Y,INTERFERON ALFA-2B,typo,NA,NA,Complete,"interferon: [V] [C] 21603589 interferon; ophthalmic [ATC S01AD05] [Drug] [ATC 5th]
Interferon: [V] [C] 35807397 Interferon [HemOnc 45833] [Drug] [Component Class]",CDG_COMMON_GENERIC_NAME Words Length Rank3,ALFA-2B
57,INTERFERON ALPHA-2B,INTERFERON ALFA-2B,Y,INTERFERON ALFA-2B,typo,NA,NA,Complete,"interferon: [V] [C] 21603589 interferon; ophthalmic [ATC S01AD05] [Drug] [ATC 5th]
Interferon: [V] [C] 35807397 Interferon [HemOnc 45833] [Drug] [Component Class]",CDG_COMMON_GENERIC_NAME Words,ALFA-2B
57,INTERFERON ALPHA-2B,INTERFERON ALFA-2B,Y,INTERFERON ALFA-2B,typo,NA,NA,Complete,"interferon: [V] [C] 21603589 interferon; ophthalmic [ATC S01AD05] [Drug] [ATC 5th]
Interferon: [V] [C] 35807397 Interferon [HemOnc 45833] [Drug] [Component Class]",APR_GENERIC_NAME Words,ALFA-2B
59,IPI-504,IPI-504,Y,RETASPIMYCIN (IPI-504),NA,[V] [N] 35803289 Retaspimycin [HemOnc 439] [Drug] [Component],NA,NA,NA,CDG_COMMON_GENERIC_NAME Inside Parentheses,IPI-504
58,INTERFERON ALPHA-2B,INTERFERON ALFA-2B,N,INTERFERON ALFA-2B,typo,NA,NA,Complete,"interferon: [V] [C] 21603589 interferon; ophthalmic [ATC S01AD05] [Drug] [ATC 5th]
Interferon: [V] [C] 35807397 Interferon [HemOnc 45833] [Drug] [Component Class]",APR_GENERIC_NAME Words,INTERFERON
58,INTERFERON ALPHA-2B,INTERFERON ALFA-2B,N,INTERFERON ALFA-2B,typo,NA,NA,Complete,"interferon: [V] [C] 21603589 interferon; ophthalmic [ATC S01AD05] [Drug] [ATC 5th]
Interferon: [V] [C] 35807397 Interferon [HemOnc 45833] [Drug] [Component Class]",APR_GENERIC_NAME Longest Word,INTERFERON
58,INTERFERON ALPHA-2B,INTERFERON ALFA-2B,N,INTERFERON ALFA-2B,typo,NA,NA,Complete,"interferon: [V] [C] 21603589 interferon; ophthalmic [ATC S01AD05] [Drug] [ATC 5th]
Interferon: [V] [C] 35807397 Interferon [HemOnc 45833] [Drug] [Component Class]",APR_GENERIC_NAME Words Frequency Rank3,INTERFERON
58,INTERFERON ALPHA-2B,INTERFERON ALFA-2B,N,INTERFERON ALFA-2B,typo,NA,NA,Complete,"interferon: [V] [C] 21603589 interferon; ophthalmic [ATC S01AD05] [Drug] [ATC 5th]
Interferon: [V] [C] 35807397 Interferon [HemOnc 45833] [Drug] [Component Class]",APR_GENERIC_NAME Words Frequency Rank4,ALFA-2B
59,IPI-504,IPI-504,Y,RETASPIMYCIN (IPI-504),NA,[V] [N] 35803289 Retaspimycin [HemOnc 439] [Drug] [Component],NA,NA,NA,CDG_COMMON_GENERIC_NAME Words Unique,RETASPIMYCIN
58,INTERFERON ALPHA-2B,INTERFERON ALFA-2B,N,INTERFERON ALFA-2B,typo,NA,NA,Complete,"interferon: [V] [C] 21603589 interferon; ophthalmic [ATC S01AD05] [Drug] [ATC 5th]
Interferon: [V] [C] 35807397 Interferon [HemOnc 45833] [Drug] [Component Class]",APR_GENERIC_NAME Words Length Rank2,INTERFERON
58,INTERFERON ALPHA-2B,INTERFERON ALFA-2B,N,INTERFERON ALFA-2B,typo,NA,NA,Complete,"interferon: [V] [C] 21603589 interferon; ophthalmic [ATC S01AD05] [Drug] [ATC 5th]
Interferon: [V] [C] 35807397 Interferon [HemOnc 45833] [Drug] [Component Class]",APR_GENERIC_NAME Words Length Rank4,ALFA-2B
58,INTERFERON ALPHA-2B,INTERFERON ALFA-2B,N,INTERFERON ALFA-2B,typo,NA,NA,Complete,"interferon: [V] [C] 21603589 interferon; ophthalmic [ATC S01AD05] [Drug] [ATC 5th]
Interferon: [V] [C] 35807397 Interferon [HemOnc 45833] [Drug] [Component Class]",CDG_COMMON_GENERIC_NAME Words,INTERFERON
58,INTERFERON ALPHA-2B,INTERFERON ALFA-2B,N,INTERFERON ALFA-2B,typo,NA,NA,Complete,"interferon: [V] [C] 21603589 interferon; ophthalmic [ATC S01AD05] [Drug] [ATC 5th]
Interferon: [V] [C] 35807397 Interferon [HemOnc 45833] [Drug] [Component Class]",CDG_COMMON_GENERIC_NAME Longest Word,INTERFERON
58,INTERFERON ALPHA-2B,INTERFERON ALFA-2B,N,INTERFERON ALFA-2B,typo,NA,NA,Complete,"interferon: [V] [C] 21603589 interferon; ophthalmic [ATC S01AD05] [Drug] [ATC 5th]
Interferon: [V] [C] 35807397 Interferon [HemOnc 45833] [Drug] [Component Class]",CDG_COMMON_GENERIC_NAME Words Frequency Rank3,INTERFERON
58,INTERFERON ALPHA-2B,INTERFERON ALFA-2B,N,INTERFERON ALFA-2B,typo,NA,NA,Complete,"interferon: [V] [C] 21603589 interferon; ophthalmic [ATC S01AD05] [Drug] [ATC 5th]
Interferon: [V] [C] 35807397 Interferon [HemOnc 45833] [Drug] [Component Class]",CDG_COMMON_GENERIC_NAME Words Frequency Rank4,ALFA-2B
58,INTERFERON ALPHA-2B,INTERFERON ALFA-2B,N,INTERFERON ALFA-2B,typo,NA,NA,Complete,"interferon: [V] [C] 21603589 interferon; ophthalmic [ATC S01AD05] [Drug] [ATC 5th]
Interferon: [V] [C] 35807397 Interferon [HemOnc 45833] [Drug] [Component Class]",CDG_COMMON_GENERIC_NAME Words Length Rank2,INTERFERON
58,INTERFERON ALPHA-2B,INTERFERON ALFA-2B,N,INTERFERON ALFA-2B,typo,NA,NA,Complete,"interferon: [V] [C] 21603589 interferon; ophthalmic [ATC S01AD05] [Drug] [ATC 5th]
Interferon: [V] [C] 35807397 Interferon [HemOnc 45833] [Drug] [Component Class]",CDG_COMMON_GENERIC_NAME Words Length Rank4,ALFA-2B
58,INTERFERON ALPHA-2B,INTERFERON ALFA-2B,N,INTERFERON ALFA-2B,typo,NA,NA,Complete,"interferon: [V] [C] 21603589 interferon; ophthalmic [ATC S01AD05] [Drug] [ATC 5th]
Interferon: [V] [C] 35807397 Interferon [HemOnc 45833] [Drug] [Component Class]",CDG_COMMON_GENERIC_NAME Words,ALFA-2B
